dataset,method,feature,real_score,null_p95,empirical_p_value,above_null_p95,n_permutations
madelon,mutual_info,feat_301,0.019066712119620632,0.012315494132425641,0.09523809523809523,True,20
madelon,mutual_info,feat_309,0.03229986587063127,0.02165254032910924,0.047619047619047616,True,20
madelon,mutual_info,feat_323,0.020108607724016236,0.011276900481862502,0.09523809523809523,True,20
madelon,mutual_info,feat_337,0.03489041957463068,0.017722351193431813,0.047619047619047616,True,20
madelon,mutual_info,feat_341,0.026409427935550678,0.012671638029378233,0.047619047619047616,True,20
madelon,mutual_info,feat_349,0.030623394279050586,0.013675277470371401,0.047619047619047616,True,20
madelon,mutual_info,feat_355,0.0239463094130834,0.009878725786576876,0.047619047619047616,True,20
madelon,mutual_info,feat_356,0.018632797893274766,0.013847917941876887,0.047619047619047616,True,20
madelon,mutual_info,feat_368,0.017010951120582485,0.014775970059393023,0.09523809523809523,True,20
madelon,mutual_info,feat_379,0.020102024701897925,0.017112036094198868,0.047619047619047616,True,20
madelon,mutual_info,feat_381,0.04048370052275985,0.027859407124564212,0.047619047619047616,True,20
madelon,mutual_info,feat_426,0.025488997583922757,0.01677656873760806,0.047619047619047616,True,20
madelon,mutual_info,feat_429,0.021343743619866462,0.013932441435822618,0.047619047619047616,True,20
madelon,mutual_info,feat_434,0.027661882821933936,0.012472011995981577,0.047619047619047616,True,20
madelon,mutual_info,feat_438,0.026159377099365333,0.010171873404015264,0.047619047619047616,True,20
madelon,mutual_info,feat_475,0.031700419319836026,0.018441247711829704,0.09523809523809523,True,20
madelon,mutual_info,feat_477,0.02841727572869801,0.013637587783405897,0.047619047619047616,True,20
madelon,mutual_info,feat_478,0.028794937675576948,0.022730162735267605,0.09523809523809523,True,20
madelon,mutual_info,feat_479,0.01992040744390411,0.019632757585776484,0.09523809523809523,True,20
madelon,mutual_info,feat_483,0.017661583518063573,0.016954050254174884,0.09523809523809523,True,20
olive_oil_3class,f_classif,palmitoleic,175.9682855804314,2.0574547709746787,0.047619047619047616,True,20
olive_oil_3class,f_classif,stearic,148.45818802526765,2.4435943418095953,0.047619047619047616,True,20
olive_oil_3class,f_classif,linoleic,240.87348702912428,1.8000653843552263,0.047619047619047616,True,20
olive_oil_3class,f_classif,linolenic,177.29849317760792,2.0654201222262554,0.047619047619047616,True,20
olive_oil_3class,f_classif,arachidic,93.56945797481043,2.196179290803733,0.047619047619047616,True,20
olive_oil_3class,f_classif,eicosenoic,83.09820186454473,1.5258333441872183,0.047619047619047616,True,20
olive_oil_3class,f_classif,other,757.4912293532601,2.4150660861962683,0.047619047619047616,True,20
olive_oil_3class,mutual_info,palmitoleic,0.4914645211367894,0.052342372944298686,0.047619047619047616,True,20
olive_oil_3class,mutual_info,stearic,0.5640604350897842,0.041980159131997166,0.047619047619047616,True,20
olive_oil_3class,mutual_info,oleic,0.28463251808089307,0.037727290954455386,0.047619047619047616,True,20
olive_oil_3class,mutual_info,linoleic,0.5187257793213045,0.04683252624106741,0.047619047619047616,True,20
olive_oil_3class,mutual_info,linolenic,0.4051646513704985,0.04303463786745876,0.047619047619047616,True,20
olive_oil_3class,mutual_info,arachidic,0.4500508882055603,0.02918686276753366,0.047619047619047616,True,20
olive_oil_3class,mutual_info,eicosenoic,0.30475393321159183,0.054784541293891965,0.047619047619047616,True,20
olive_oil_3class,mutual_info,other,0.6633268070809273,0.03972278256040388,0.047619047619047616,True,20
olive_oil_9class,f_classif,palmitoleic,124.89180636169499,1.2289276167887684,0.047619047619047616,True,20
olive_oil_9class,f_classif,stearic,166.65275629847937,1.9725342850137946,0.047619047619047616,True,20
olive_oil_9class,f_classif,oleic,30.77178270741913,1.2946553876851197,0.047619047619047616,True,20
olive_oil_9class,f_classif,linoleic,243.8873164415498,1.5536783612315133,0.047619047619047616,True,20
olive_oil_9class,f_classif,linolenic,273.0220167817817,1.6790420893684355,0.047619047619047616,True,20
olive_oil_9class,f_classif,arachidic,82.21459019853043,1.9150921863138946,0.047619047619047616,True,20
olive_oil_9class,f_classif,eicosenoic,103.7793493387404,2.1153940328881533,0.047619047619047616,True,20
olive_oil_9class,f_classif,other,325.17996409917197,1.9534956776680983,0.047619047619047616,True,20
olive_oil_9class,mutual_info,palmitoleic,0.8480502470069053,0.03638539465127625,0.047619047619047616,True,20
olive_oil_9class,mutual_info,stearic,1.0076603634726973,0.05766518916789588,0.047619047619047616,True,20
olive_oil_9class,mutual_info,oleic,0.4940257125468617,0.09007804432080727,0.047619047619047616,True,20
olive_oil_9class,mutual_info,linoleic,1.0840837061541941,0.06653638400288883,0.047619047619047616,True,20
olive_oil_9class,mutual_info,linolenic,1.0163796526322442,0.044099581328971516,0.047619047619047616,True,20
olive_oil_9class,mutual_info,arachidic,0.6743199537104845,0.038511061107774386,0.047619047619047616,True,20
olive_oil_9class,mutual_info,eicosenoic,0.6243316852189995,0.06960743016058042,0.047619047619047616,True,20
