experiment_id,dataset,feature_set,model_name,feature,mean_abs_shap,rank,n_validation_explained,n_validation_available,raw_values_path,feature_values_path,shap_value_shape,output_labels
customer_churn__l1_logistic_k10__xgboost,customer_churn,l1_logistic_k10,xgboost,age,2.275400825953939,2,1200,66125,results/tables/06_modeling/modeling_shap_values_full_customer_churn__l1_logistic_k10__xgboost.csv,results/tables/06_modeling/modeling_shap_feature_values_customer_churn__l1_logistic_k10__xgboost.csv,1200x10,
customer_churn__l1_logistic_k10__xgboost,customer_churn,l1_logistic_k10,xgboost,total_spend,2.166970246747061,3,1200,66125,results/tables/06_modeling/modeling_shap_values_full_customer_churn__l1_logistic_k10__xgboost.csv,results/tables/06_modeling/modeling_shap_feature_values_customer_churn__l1_logistic_k10__xgboost.csv,1200x10,
customer_churn__l1_logistic_k10__xgboost,customer_churn,l1_logistic_k10,xgboost,contract_length_Monthly,1.882427804807336,4,1200,66125,results/tables/06_modeling/modeling_shap_values_full_customer_churn__l1_logistic_k10__xgboost.csv,results/tables/06_modeling/modeling_shap_feature_values_customer_churn__l1_logistic_k10__xgboost.csv,1200x10,
customer_churn__l1_logistic_k10__xgboost,customer_churn,l1_logistic_k10,xgboost,payment_delay,1.6549145771957907,5,1200,66125,results/tables/06_modeling/modeling_shap_values_full_customer_churn__l1_logistic_k10__xgboost.csv,results/tables/06_modeling/modeling_shap_feature_values_customer_churn__l1_logistic_k10__xgboost.csv,1200x10,
customer_churn__l1_logistic_k10__xgboost,customer_churn,l1_logistic_k10,xgboost,last_interaction,1.2848114070602858,6,1200,66125,results/tables/06_modeling/modeling_shap_values_full_customer_churn__l1_logistic_k10__xgboost.csv,results/tables/06_modeling/modeling_shap_feature_values_customer_churn__l1_logistic_k10__xgboost.csv,1200x10,
customer_churn__l1_logistic_k10__xgboost,customer_churn,l1_logistic_k10,xgboost,gender_Male,1.0761018039761987,7,1200,66125,results/tables/06_modeling/modeling_shap_values_full_customer_churn__l1_logistic_k10__xgboost.csv,results/tables/06_modeling/modeling_shap_feature_values_customer_churn__l1_logistic_k10__xgboost.csv,1200x10,
customer_churn__l1_logistic_k10__xgboost,customer_churn,l1_logistic_k10,xgboost,tenure,0.5103809450440845,8,1200,66125,results/tables/06_modeling/modeling_shap_values_full_customer_churn__l1_logistic_k10__xgboost.csv,results/tables/06_modeling/modeling_shap_feature_values_customer_churn__l1_logistic_k10__xgboost.csv,1200x10,
customer_churn__l1_logistic_k10__xgboost,customer_churn,l1_logistic_k10,xgboost,usage_frequency,0.4171398820681085,9,1200,66125,results/tables/06_modeling/modeling_shap_values_full_customer_churn__l1_logistic_k10__xgboost.csv,results/tables/06_modeling/modeling_shap_feature_values_customer_churn__l1_logistic_k10__xgboost.csv,1200x10,
customer_churn__l1_logistic_k10__xgboost,customer_churn,l1_logistic_k10,xgboost,gender_Female,0.22734251006926356,10,1200,66125,results/tables/06_modeling/modeling_shap_values_full_customer_churn__l1_logistic_k10__xgboost.csv,results/tables/06_modeling/modeling_shap_feature_values_customer_churn__l1_logistic_k10__xgboost.csv,1200x10,
customer_churn__mrmr_approx_k10__xgboost,customer_churn,mrmr_approx_k10,xgboost,support_calls,3.6525440539142355,1,1200,66125,results/tables/06_modeling/modeling_shap_values_full_customer_churn__mrmr_approx_k10__xgboost.csv,results/tables/06_modeling/modeling_shap_feature_values_customer_churn__mrmr_approx_k10__xgboost.csv,1200x10,
customer_churn__mrmr_approx_k10__xgboost,customer_churn,mrmr_approx_k10,xgboost,age,2.310027634569398,2,1200,66125,results/tables/06_modeling/modeling_shap_values_full_customer_churn__mrmr_approx_k10__xgboost.csv,results/tables/06_modeling/modeling_shap_feature_values_customer_churn__mrmr_approx_k10__xgboost.csv,1200x10,
customer_churn__mrmr_approx_k10__xgboost,customer_churn,mrmr_approx_k10,xgboost,total_spend,2.2189442060841724,3,1200,66125,results/tables/06_modeling/modeling_shap_values_full_customer_churn__mrmr_approx_k10__xgboost.csv,results/tables/06_modeling/modeling_shap_feature_values_customer_churn__mrmr_approx_k10__xgboost.csv,1200x10,
customer_churn__mrmr_approx_k10__xgboost,customer_churn,mrmr_approx_k10,xgboost,contract_length_Monthly,1.830081696108127,4,1200,66125,results/tables/06_modeling/modeling_shap_values_full_customer_churn__mrmr_approx_k10__xgboost.csv,results/tables/06_modeling/modeling_shap_feature_values_customer_churn__mrmr_approx_k10__xgboost.csv,1200x10,
customer_churn__mrmr_approx_k10__xgboost,customer_churn,mrmr_approx_k10,xgboost,payment_delay,1.6167084894002388,5,1200,66125,results/tables/06_modeling/modeling_shap_values_full_customer_churn__mrmr_approx_k10__xgboost.csv,results/tables/06_modeling/modeling_shap_feature_values_customer_churn__mrmr_approx_k10__xgboost.csv,1200x10,
customer_churn__mrmr_approx_k10__xgboost,customer_churn,mrmr_approx_k10,xgboost,last_interaction,1.3015578114986908,6,1200,66125,results/tables/06_modeling/modeling_shap_values_full_customer_churn__mrmr_approx_k10__xgboost.csv,results/tables/06_modeling/modeling_shap_feature_values_customer_churn__mrmr_approx_k10__xgboost.csv,1200x10,
customer_churn__mrmr_approx_k10__xgboost,customer_churn,mrmr_approx_k10,xgboost,gender_Female,1.271892707293578,7,1200,66125,results/tables/06_modeling/modeling_shap_values_full_customer_churn__mrmr_approx_k10__xgboost.csv,results/tables/06_modeling/modeling_shap_feature_values_customer_churn__mrmr_approx_k10__xgboost.csv,1200x10,
customer_churn__mrmr_approx_k10__xgboost,customer_churn,mrmr_approx_k10,xgboost,tenure,0.509188505236798,8,1200,66125,results/tables/06_modeling/modeling_shap_values_full_customer_churn__mrmr_approx_k10__xgboost.csv,results/tables/06_modeling/modeling_shap_feature_values_customer_churn__mrmr_approx_k10__xgboost.csv,1200x10,
customer_churn__mrmr_approx_k10__xgboost,customer_churn,mrmr_approx_k10,xgboost,usage_frequency,0.41738075962587884,9,1200,66125,results/tables/06_modeling/modeling_shap_values_full_customer_churn__mrmr_approx_k10__xgboost.csv,results/tables/06_modeling/modeling_shap_feature_values_customer_churn__mrmr_approx_k10__xgboost.csv,1200x10,
customer_churn__mrmr_approx_k10__xgboost,customer_churn,mrmr_approx_k10,xgboost,subscription_type_Standard,0.062148497070197914,10,1200,66125,results/tables/06_modeling/modeling_shap_values_full_customer_churn__mrmr_approx_k10__xgboost.csv,results/tables/06_modeling/modeling_shap_feature_values_customer_churn__mrmr_approx_k10__xgboost.csv,1200x10,
madelon__all_features__xgboost,madelon,all_features,xgboost,feat_241,0.432433555510852,1,300,300,results/tables/06_modeling/modeling_shap_values_full_madelon__all_features__xgboost.csv,results/tables/06_modeling/modeling_shap_feature_values_madelon__all_features__xgboost.csv,300x500,
madelon__all_features__xgboost,madelon,all_features,xgboost,feat_475,0.3541962607216072,2,300,300,results/tables/06_modeling/modeling_shap_values_full_madelon__all_features__xgboost.csv,results/tables/06_modeling/modeling_shap_feature_values_madelon__all_features__xgboost.csv,300x500,
madelon__all_features__xgboost,madelon,all_features,xgboost,feat_338,0.27833486109281635,3,300,300,results/tables/06_modeling/modeling_shap_values_full_madelon__all_features__xgboost.csv,results/tables/06_modeling/modeling_shap_feature_values_madelon__all_features__xgboost.csv,300x500,
madelon__all_features__xgboost,madelon,all_features,xgboost,feat_105,0.23285992187423118,4,300,300,results/tables/06_modeling/modeling_shap_values_full_madelon__all_features__xgboost.csv,results/tables/06_modeling/modeling_shap_feature_values_madelon__all_features__xgboost.csv,300x500,
madelon__all_features__xgboost,madelon,all_features,xgboost,feat_378,0.2232985333187429,5,300,300,results/tables/06_modeling/modeling_shap_values_full_madelon__all_features__xgboost.csv,results/tables/06_modeling/modeling_shap_feature_values_madelon__all_features__xgboost.csv,300x500,
madelon__all_features__xgboost,madelon,all_features,xgboost,feat_153,0.15667033016937215,6,300,300,results/tables/06_modeling/modeling_shap_values_full_madelon__all_features__xgboost.csv,results/tables/06_modeling/modeling_shap_feature_values_madelon__all_features__xgboost.csv,300x500,
madelon__all_features__xgboost,madelon,all_features,xgboost,feat_281,0.1311139068429693,7,300,300,results/tables/06_modeling/modeling_shap_values_full_madelon__all_features__xgboost.csv,results/tables/06_modeling/modeling_shap_feature_values_madelon__all_features__xgboost.csv,300x500,
madelon__all_features__xgboost,madelon,all_features,xgboost,feat_48,0.12530216716404258,8,300,300,results/tables/06_modeling/modeling_shap_values_full_madelon__all_features__xgboost.csv,results/tables/06_modeling/modeling_shap_feature_values_madelon__all_features__xgboost.csv,300x500,
madelon__all_features__xgboost,madelon,all_features,xgboost,feat_481,0.12041076729867693,9,300,300,results/tables/06_modeling/modeling_shap_values_full_madelon__all_features__xgboost.csv,results/tables/06_modeling/modeling_shap_feature_values_madelon__all_features__xgboost.csv,300x500,
madelon__all_features__xgboost,madelon,all_features,xgboost,feat_55,0.11724682836025989,10,300,300,results/tables/06_modeling/modeling_shap_values_full_madelon__all_features__xgboost.csv,results/tables/06_modeling/modeling_shap_feature_values_madelon__all_features__xgboost.csv,300x500,
madelon__all_features__xgboost,madelon,all_features,xgboost,feat_424,0.11625357589096612,11,300,300,results/tables/06_modeling/modeling_shap_values_full_madelon__all_features__xgboost.csv,results/tables/06_modeling/modeling_shap_feature_values_madelon__all_features__xgboost.csv,300x500,
madelon__all_features__xgboost,madelon,all_features,xgboost,feat_318,0.10785554589836198,12,300,300,results/tables/06_modeling/modeling_shap_values_full_madelon__all_features__xgboost.csv,results/tables/06_modeling/modeling_shap_feature_values_madelon__all_features__xgboost.csv,300x500,
madelon__all_features__xgboost,madelon,all_features,xgboost,feat_453,0.10771540648628819,13,300,300,results/tables/06_modeling/modeling_shap_values_full_madelon__all_features__xgboost.csv,results/tables/06_modeling/modeling_shap_feature_values_madelon__all_features__xgboost.csv,300x500,
madelon__all_features__xgboost,madelon,all_features,xgboost,feat_264,0.10765595173140632,14,300,300,results/tables/06_modeling/modeling_shap_values_full_madelon__all_features__xgboost.csv,results/tables/06_modeling/modeling_shap_feature_values_madelon__all_features__xgboost.csv,300x500,
madelon__all_features__xgboost,madelon,all_features,xgboost,feat_468,0.1074687250472449,15,300,300,results/tables/06_modeling/modeling_shap_values_full_madelon__all_features__xgboost.csv,results/tables/06_modeling/modeling_shap_feature_values_madelon__all_features__xgboost.csv,300x500,
madelon__all_features__xgboost,madelon,all_features,xgboost,feat_28,0.09813022023073961,16,300,300,results/tables/06_modeling/modeling_shap_values_full_madelon__all_features__xgboost.csv,results/tables/06_modeling/modeling_shap_feature_values_madelon__all_features__xgboost.csv,300x500,
madelon__all_features__xgboost,madelon,all_features,xgboost,feat_137,0.09387498762260857,17,300,300,results/tables/06_modeling/modeling_shap_values_full_madelon__all_features__xgboost.csv,results/tables/06_modeling/modeling_shap_feature_values_madelon__all_features__xgboost.csv,300x500,
madelon__all_features__xgboost,madelon,all_features,xgboost,feat_199,0.08113799640911339,18,300,300,results/tables/06_modeling/modeling_shap_values_full_madelon__all_features__xgboost.csv,results/tables/06_modeling/modeling_shap_feature_values_madelon__all_features__xgboost.csv,300x500,
madelon__all_features__xgboost,madelon,all_features,xgboost,feat_296,0.07676033770779905,19,300,300,results/tables/06_modeling/modeling_shap_values_full_madelon__all_features__xgboost.csv,results/tables/06_modeling/modeling_shap_feature_values_madelon__all_features__xgboost.csv,300x500,
madelon__all_features__xgboost,madelon,all_features,xgboost,feat_442,0.07520098363159732,20,300,300,results/tables/06_modeling/modeling_shap_values_full_madelon__all_features__xgboost.csv,results/tables/06_modeling/modeling_shap_feature_values_madelon__all_features__xgboost.csv,300x500,
madelon__all_features__xgboost,madelon,all_features,xgboost,feat_282,0.07274748277252507,21,300,300,results/tables/06_modeling/modeling_shap_values_full_madelon__all_features__xgboost.csv,results/tables/06_modeling/modeling_shap_feature_values_madelon__all_features__xgboost.csv,300x500,
madelon__all_features__xgboost,madelon,all_features,xgboost,feat_26,0.07210907821664683,22,300,300,results/tables/06_modeling/modeling_shap_values_full_madelon__all_features__xgboost.csv,results/tables/06_modeling/modeling_shap_feature_values_madelon__all_features__xgboost.csv,300x500,
madelon__all_features__xgboost,madelon,all_features,xgboost,feat_128,0.0716768659424173,23,300,300,results/tables/06_modeling/modeling_shap_values_full_madelon__all_features__xgboost.csv,results/tables/06_modeling/modeling_shap_feature_values_madelon__all_features__xgboost.csv,300x500,
madelon__all_features__xgboost,madelon,all_features,xgboost,feat_379,0.0687567355026452,24,300,300,results/tables/06_modeling/modeling_shap_values_full_madelon__all_features__xgboost.csv,results/tables/06_modeling/modeling_shap_feature_values_madelon__all_features__xgboost.csv,300x500,
madelon__all_features__xgboost,madelon,all_features,xgboost,feat_458,0.06767196924732809,25,300,300,results/tables/06_modeling/modeling_shap_values_full_madelon__all_features__xgboost.csv,results/tables/06_modeling/modeling_shap_feature_values_madelon__all_features__xgboost.csv,300x500,
madelon__all_features__xgboost,madelon,all_features,xgboost,feat_44,0.06631843003098697,26,300,300,results/tables/06_modeling/modeling_shap_values_full_madelon__all_features__xgboost.csv,results/tables/06_modeling/modeling_shap_feature_values_madelon__all_features__xgboost.csv,300x500,
madelon__all_features__xgboost,madelon,all_features,xgboost,feat_493,0.0657453764276909,27,300,300,results/tables/06_modeling/modeling_shap_values_full_madelon__all_features__xgboost.csv,results/tables/06_modeling/modeling_shap_feature_values_madelon__all_features__xgboost.csv,300x500,
madelon__all_features__xgboost,madelon,all_features,xgboost,feat_285,0.06545244932932065,28,300,300,results/tables/06_modeling/modeling_shap_values_full_madelon__all_features__xgboost.csv,results/tables/06_modeling/modeling_shap_feature_values_madelon__all_features__xgboost.csv,300x500,
madelon__all_features__xgboost,madelon,all_features,xgboost,feat_344,0.06470668604978518,29,300,300,results/tables/06_modeling/modeling_shap_values_full_madelon__all_features__xgboost.csv,results/tables/06_modeling/modeling_shap_feature_values_madelon__all_features__xgboost.csv,300x500,
madelon__all_features__xgboost,madelon,all_features,xgboost,feat_374,0.0642903904909578,30,300,300,results/tables/06_modeling/modeling_shap_values_full_madelon__all_features__xgboost.csv,results/tables/06_modeling/modeling_shap_feature_values_madelon__all_features__xgboost.csv,300x500,
madelon__all_features__xgboost,madelon,all_features,xgboost,feat_410,0.06418234766300689,31,300,300,results/tables/06_modeling/modeling_shap_values_full_madelon__all_features__xgboost.csv,results/tables/06_modeling/modeling_shap_feature_values_madelon__all_features__xgboost.csv,300x500,
madelon__all_features__xgboost,madelon,all_features,xgboost,feat_177,0.06379734802710492,32,300,300,results/tables/06_modeling/modeling_shap_values_full_madelon__all_features__xgboost.csv,results/tables/06_modeling/modeling_shap_feature_values_madelon__all_features__xgboost.csv,300x500,
madelon__all_features__xgboost,madelon,all_features,xgboost,feat_314,0.058750132004511145,33,300,300,results/tables/06_modeling/modeling_shap_values_full_madelon__all_features__xgboost.csv,results/tables/06_modeling/modeling_shap_feature_values_madelon__all_features__xgboost.csv,300x500,
madelon__all_features__xgboost,madelon,all_features,xgboost,feat_308,0.05821043046318616,34,300,300,results/tables/06_modeling/modeling_shap_values_full_madelon__all_features__xgboost.csv,results/tables/06_modeling/modeling_shap_feature_values_madelon__all_features__xgboost.csv,300x500,
madelon__all_features__xgboost,madelon,all_features,xgboost,feat_336,0.05793361144539087,35,300,300,results/tables/06_modeling/modeling_shap_values_full_madelon__all_features__xgboost.csv,results/tables/06_modeling/modeling_shap_feature_values_madelon__all_features__xgboost.csv,300x500,
