row_position,support_calls,subscription_type_Standard,total_spend,payment_delay,age,contract_length_Monthly,tenure,usage_frequency,gender_Female,last_interaction
25,-3.7681883320352063,0.0477731776877772,-1.758365465637762,-1.1193844252900453,-1.9391698809241644,-1.6737896605907008,-0.2272233118803706,-0.0956471272726776,1.04654086890514,-2.345185445313691
26,6.746961510349356,-0.037912342519266534,-1.2699892429157627,-0.7119803668395616,-2.831774882586324,-1.1853186884103344,-0.5509660172555596,1.0291998723644065,-0.50174605210952,-0.371828928834293
27,2.28431645780307,-0.00577316022128798,4.271002315039514,-0.2357149266276974,2.157077470580116,4.183537838202901,0.337562608171429,-0.47336853936256373,0.4490819824236678,-0.7641013116482646
28,-1.4789820008107926,-0.05516528375330381,-0.7252125211019301,-0.514342476578895,-1.5793474698546925,8.340451344051399,4.112664667427307,3.594169989647926,0.567907203247305,-1.3963680728327017
29,4.928199956949393,0.02169186753453687,-0.49307868320611303,-0.3630313987925183,2.0582469743973344,5.810426889406517,-0.4749267846121802,-0.008097120056627318,-1.2293558512907474,0.9224656253610738
30,-5.429360565800744,0.046263807008508594,-1.8253075033565984,-1.1548500198760303,-0.6519340140058193,-1.7679027429269627,-0.9794586445996538,0.9561429718788713,-0.7463391603011406,-0.6086231096310075
31,-3.0204042560775997,-0.5841684206295759,8.07274275609816,-0.5182785181945655,-0.2565551802434493,-0.8359321343107149,0.018279252729262226,0.505817493336508,0.6061209403688553,-1.1786086937552318
32,-3.678355353793886,-0.06504998732940294,-1.70339105743682,-1.092205600144225,-1.9637992491794285,-1.6549429452000186,-0.7883748520142398,0.8015187894599513,0.9795866395375924,-2.2949696595716524
33,4.631859184562927,-0.024608445825288074,-0.45931540804333054,4.569295606978703,3.2179528609407133,-0.4835297846747562,-0.20617149866302498,0.4360591417795513,-0.3121005970088299,-0.19797914858558216
34,-4.469148908562784,0.04426883837440983,-1.8957367171207442,-1.1664331988274352,-1.8987229828967247,-1.823064656239003,-1.022676106125582,0.9414257308543893,-0.7856565198698081,-0.6391287731839111
35,-0.9410218211234315,0.03808984848554246,6.161155985872028,-0.37646612141979857,5.339893156035687,-0.5592141295317561,0.5774145145248621,-0.6488274823286337,0.5209586945414776,-0.9962799349217676
36,-2.444980965949362,0.024479687757557256,-1.6375445890473201,-1.028646280062385,-2.627224640654167,-1.578791829640977,-0.17126794133102521,-0.09495079236046877,0.9064197969704401,-2.1359747873729793
37,-5.114827043454861,0.023221893248846756,-1.7889798055047867,-1.0807885721535422,-0.4271760523854755,-1.658544446588494,-0.21270926270080964,-0.10546897982305381,-2.988775978276972,1.7415262381429784
